Year,Region,Temperature,Humidity_PER,Rainfall,Leaf_type,Disease,Image_URL,VARI,ExG,CIVE,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,LBP_Feature,Edge_Density
2551,Northeast,33.32,72.37,257.6,1,Healthy,images\image_00029.jpg,0.11146837435209782,60.8095361160361,-3.323296369364233,19.51316643214509,0.3629338546818063,0.03663782186881304,0.06427741498570208,2.5394562334217508
2551,East,27.42,75.92,270.89,1,Healthy,images\image_00030.jpg,0.16636506711018817,43.75177108172556,2.951462343377404,55.08918660100065,0.31065198728741417,0.030225417591327252,0.07322266987311045,3.651525198938992
2551,East,26.82,74.62,238.38,1,Healthy,images\image_00031.jpg,0.36412258843978085,51.08098655203929,-0.7771903072241412,65.1130726235147,0.3470008955846515,0.02610564104020284,0.06600611023285831,2.485245358090186
2551,Central,25.14,81.1,230.94,0,Mosaic,images\image_00032.jpg,0.18408181676147253,125.18396198366764,-29.013529331840168,380.523245261371,0.11977092698719784,0.013313082633266495,0.07839319620016676,53.14931988742964
2551,East,31.33,78.55,165.98,0,Mosaic,images\image_00033.jpg,0.16656304419630213,106.55468137501752,-21.65463551006263,277.0365222919722,0.19341532973896164,0.013614023735950971,0.059892829945525146,32.69381046295166
2551,North,28.91,86.0,128.35,0,Mosaic,images\image_00034.jpg,-0.016932474550778457,32.3223511390466,8.39165161662963,32.74325350181212,0.3070418708750493,0.020744811816136667,0.08733060287017079,2.3759409062026493
2551,Central,30.36,69.43,129.44,0,Mosaic,images\image_00035.jpg,0.1476317500014217,97.53260522152858,-17.900355281002078,31.272627993646147,0.459161026746901,0.03906490465940793,0.05891864111824231,3.152027130126953
2551,Central,32.66,84.43,192.07,0,Mosaic,images\image_00036.jpg,0.17253669603991667,100.58019446952231,-19.311864715499567,128.66312316715545,0.21797413181878406,0.017001123383964905,0.06560649108109702,17.89175033569336
2551,Central,33.79,65.96,209.6,0,Mosaic,images\image_00037.jpg,0.015357861239098857,94.95647488412484,-15.297081574018863,38.1867873794469,0.7140461182208787,0.12674184469386493,0.06948448222107038,3.001454791400141
2551,East,31.55,71.67,295.1,0,Mosaic,images\image_00038.jpg,-0.05152481799035167,27.89278970781195,10.089716361570705,849.1930982519591,0.08486504878917661,0.01083950257705474,0.09847326864040512,56.51020408163265
2551,South,34.96,76.74,247.04,0,Mosaic,images\image_00039.jpg,0.21860444741359977,141.1778953638593,-35.60781048024632,9.645750324615099,0.5644794479856958,0.050199305514221276,0.06665039921877244,6.375
2551,Northeast,27.75,67.39,129.63,0,Mosaic,images\image_00040.jpg,0.216687807268908,140.51049759008097,-35.32202136981696,181.75764214046825,0.22727919902257007,0.026907463949639717,0.07613825762325749,10.53575
2551,Central,24.9,63.4,180.2,0,Mosaic,images\image_00041.jpg,0.0669277071039648,104.7172778875453,-19.96876373927478,34.66629338649156,0.31911354525487423,0.029270781935018735,0.0658214872039928,1.1976127320954908
2551,Central,28.8,75.7,180.7,0,Mosaic,images\image_00042.jpg,0.09316448096195278,56.90379558362652,-1.7558943202331136,53.661063555347106,0.28061356218904693,0.020840691312597744,0.07661854430245418,2.1206896551724137
2551,Central,22.6,56.4,149.0,0,Mosaic,images\image_00043.jpg,0.07975913195063869,94.99661026877679,-16.21790691565701,79.7439786585366,0.29471498995429357,0.02668753171417034,0.08156745066768359,1.5721153846153846
2551,Northeast,28.2,83.95,116.67,0,Mosaic,images\image_00044.jpg,-0.055928675380347306,22.263882840752032,13.762765892610325,67.31035686325679,0.6434278492591098,0.1755736278031897,0.06100797415603495,4.531396484375
2551,South,30.8,64.04,119.58,0,Mosaic,images\image_00045.jpg,0.010688497301910032,66.91803563684576,-5.560674163477875,104.55311018177028,0.2947667659005153,0.024291779824878873,0.06527397546953363,5.369921104536489
2551,Central,34.16,64.61,141.02,0,Mosaic,images\image_00046.jpg,-0.06983035066293211,23.689434040348125,11.876090616240054,50.69959167544785,0.33052796386489613,0.024221500065458396,0.052443882223874444,3.276775147928994
2551,North,34.01,65.22,243.82,0,Mosaic,images\image_00047.jpg,-0.06934180557251086,30.00661954179261,9.621357533864925,49.547839831401475,0.2996295037565436,0.02339099385467326,0.052833283747203856,5.797016765285996
2551,Central,33.3,78.7,191.3,0,Mosaic,images\image_00048.jpg,0.04603030588470055,65.02763170532585,-4.548089741711896,36.389643918073794,0.3124460458331746,0.024496541611910855,0.06257132758036263,1.9864058355437666
2551,Central,30.7,60.9,135.5,0,Mosaic,images\image_00049.jpg,0.08397012368586854,120.79423378017977,-26.238736397866433,18.623600687929954,0.4502242804179056,0.04530190673366525,0.05323294747085854,1.1538461538461537
2551,Central,28.1,82.3,132.7,0,Mosaic,images\image_00050.jpg,0.09915538190712575,100.06871583715477,-18.548034618216455,4.859908536585366,0.5453403006862821,0.057747004342305314,0.04237318401969785,0.0
2551,Central,30.0,67.0,140.3,0,Mosaic,images\image_00051.jpg,0.12384962860246587,96.01574147928501,-17.157126368297046,24.825254065040653,0.316482703358458,0.052204636520592915,0.0811470529721988,0.7977453580901857
2551,Central,30.9,72.6,114.7,0,Mosaic,images\image_00052.jpg,0.09800926925290963,76.0199959104166,-9.15762786997278,183.42090759849913,0.1881718380479061,0.02279076397226744,0.09919815760039315,18.99718169761273
2551,Central,27.6,74.2,176.5,0,Mosaic,images\image_00053.jpg,0.00908999101734483,66.14194574861638,-4.39508752989293,7.267082758230239,0.5313323723869272,0.046273481783451316,0.05775173165488059,1.6556697612732096
2551,Central,28.0,74.0,140.9,0,Mosaic,images\image_00054.jpg,0.05171919947165055,93.91582311988249,-15.872103218082891,19.70879846779237,0.4234980186532048,0.05040871180610043,0.0526532760792341,1.6104111405835544
2551,Central,22.5,81.3,186.0,0,Mosaic,images\image_00055.jpg,0.097449309092727,84.55897723215078,-12.830021796156638,31.258913774233896,0.42420756291947,0.032316519280842636,0.05422472487147487,2.966677718832891
2551,Central,37.8,61.5,155.2,0,Mosaic,images\image_00056.jpg,0.04523419645710022,64.99446158653282,-4.408523491387736,34.08212554721701,0.34728043857183216,0.028424338447580872,0.058486433133585536,3.9638594164456236
2551,East,26.5,67.1,135.9,0,Mosaic,images\image_00057.jpg,0.2979120225020074,62.383508265229565,-5.209189505834208,35.86410451844903,0.3881475007071331,0.025455207953997184,0.05397062974652254,4.401525198938992
2551,East,34.1,83.2,161.5,0,Mosaic,images\image_00058.jpg,0.28236817877592596,137.0602777551502,-34.642474577090745,13.358872732958098,0.40353652215036845,0.03457862894329777,0.04751601265661834,1.2070623342175066
2551,East,24.9,64.5,169.4,0,Mosaic,images\image_00059.jpg,0.14160761376441722,48.8694617581836,0.9134383485886828,22.49081066291432,0.3405683892058477,0.029272700200995566,0.058814420344634424,1.0842175066312998
2551,North,24.8,53.0,118.5,0,Mosaic,images\image_00060.jpg,0.27945417450072585,53.844105308238895,-1.7596885728035134,36.308501407129455,0.3237030246340822,0.023972476688554366,0.06361147808149471,2.7866379310344827
2551,Northeast,35.7,64.0,112.1,0,Mosaic,images\image_00061.jpg,0.11463728412400374,57.26735589710679,-2.0375764653458717,25.60820825515948,0.3650811193218285,0.03391074569505707,0.056379340543138846,2.394230769230769
2551,South,34.5,59.9,112.9,0,Mosaic,images\image_00062.jpg,0.2646515808086322,53.746612231717585,-1.6044125517535734,30.530296278924332,0.35296242813998535,0.030171176539501837,0.05018683521127739,2.043103448275862
2551,South,25.7,89.7,123.9,0,Mosaic,images\image_00063.jpg,0.3348805599883041,63.41585549157931,-5.795507889328031,14.688545575359601,0.40430181724795383,0.03412022187121901,0.052297045670509565,0.9991710875331565
2551,East,31.55,71.67,295.1,0,Mosaic,images\image_00064.jpg,-0.05152481799035167,27.89278970781195,10.089716361570705,849.1930982519591,0.08486504878917661,0.01083950257705474,0.09847326864040512,56.51020408163265
2551,East,23.9,65.6,134.4,0,Mosaic,images\image_00065.jpg,0.1443078447023155,67.60822611881706,-6.250790508767347,27.08010670731707,0.3329577499405641,0.03422023088137047,0.07020802297550009,1.569131299734748
2551,Central,28.92,87.84,261.44,0,Mosaic,images\image_00066.jpg,0.2646515808086322,53.746612231717585,-1.6044125517535734,30.530296278924332,0.35296242813998535,0.030171176539501837,0.05018683521127739,2.043103448275862
2551,East,34.1,83.2,161.5,0,Mosaic,images\image_00067.jpg,0.28236817877592596,137.0602777551502,-34.642474577090745,13.358872732958098,0.40353652215036845,0.03457862894329777,0.04751601265661834,1.2070623342175066
2551,Central,24.9,63.4,180.2,0,Mosaic,images\image_00068.jpg,0.0669277071039648,104.7172778875453,-19.96876373927478,34.66629338649156,0.31911354525487423,0.029270781935018735,0.0658214872039928,1.1976127320954908
2551,Central,34.16,64.61,141.02,0,Mosaic,images\image_00069.jpg,-0.06983035066293211,23.689434040348125,11.876090616240054,50.69959167544785,0.33052796386489613,0.024221500065458396,0.052443882223874444,3.276775147928994
2551,East,31.33,78.55,165.98,0,Mosaic,images\image_00070.jpg,0.16656304419630213,106.55468137501752,-21.65463551006263,277.0365222919722,0.19341532973896164,0.013614023735950971,0.059892829945525146,32.69381046295166
2551,East,23.9,65.6,134.4,0,Mosaic,images\image_00071.jpg,0.1443078447023155,67.60822611881706,-6.250790508767347,27.08010670731707,0.3329577499405641,0.03422023088137047,0.07020802297550009,1.569131299734748
2551,East,31.33,78.55,165.98,0,Mosaic,images\image_00072.jpg,0.16656304419630213,106.55468137501752,-21.65463551006263,277.0365222919722,0.19341532973896164,0.013614023735950971,0.059892829945525146,32.69381046295166
2551,Central,27.6,74.2,176.5,0,Mosaic,images\image_00073.jpg,0.00908999101734483,66.14194574861638,-4.39508752989293,7.267082758230239,0.5313323723869272,0.046273481783451316,0.05775173165488059,1.6556697612732096
2551,South,34.7,84.6,108.1,0,Mosaic,images\image_00074.jpg,0.09761391393668724,40.74611930691662,4.364457093170232,27.519746716697934,0.33888101124356185,0.03386471907119329,0.057467120752181446,1.9719827586206897
2551,South,34.96,76.74,247.04,0,Mosaic,images\image_00075.jpg,0.21860444741359977,141.1778953638593,-35.60781048024632,9.645750324615099,0.5644794479856958,0.050199305514221276,0.06665039921877244,6.375
2551,North,25.06,78.25,132.72,0,Mosaic,images\image_00076.jpg,-0.022915496639118925,21.14493252100803,12.918135135957831,14.54491070808144,0.5203866878122718,0.04278638377205925,0.0467465858353545,2.1242916666666667
2551,Central,33.68,66.27,238.1,0,Mosaic,images\image_00077.jpg,-0.08057103617398981,21.13742269086485,13.1382408631586,54.78415766596417,0.29784068748646975,0.02379108443570929,0.04965774359907847,5.823002958579882
2551,Central,30.28,74.76,251.47,0,Mosaic,images\image_00078.jpg,0.036805868522241,56.2402492162416,-1.0156235642213236,47.00679004214964,0.30805928542407646,0.025616995251772766,0.06714539181037792,3.3295857988165682
2551,Central,33.68,66.27,238.1,0,Mosaic,images\image_00079.jpg,-0.08057103617398981,21.13742269086485,13.1382408631586,54.78415766596417,0.29784068748646975,0.02379108443570929,0.04965774359907847,5.823002958579882
2551,Northeast,28.6,70.58,106.12,0,RedRot,images\image_00080.jpg,0.04325000791796334,48.83044712845945,1.8842146976483696,804.2957038757206,0.18065612152779975,0.01616086670443961,0.10228462625855164,47.588887117346935
2551,South,26.18,78.41,198.61,0,RedRot,images\image_00081.jpg,0.07258791193445867,56.81428628452818,-1.5088335502155583,507.6415558936579,0.3097684297202218,0.02764037186812303,0.09945915871849519,35.60018734056123
2551,Central,32.0,85.24,235.02,0,RedRot,images\image_00082.jpg,0.0721920536893073,56.54992712097918,-1.3981103897530163,527.1859385009609,0.3093432300355258,0.02762208568707251,0.09922669622310744,35.80347177933673
2551,North,32.23,83.11,117.77,0,RedRot,images\image_00083.jpg,-0.1106607317482698,39.045805633478075,6.07372077969488,132.6224136280984,0.26827006804902176,0.021260777643573342,0.057138425205671146,7.339878002287457
2551,Central,26.62,69.43,260.62,0,RedRot,images\image_00084.jpg,0.04139317015343532,45.995704209874326,2.8723794491398364,922.2465366752081,0.18916658699300848,0.01762043230913218,0.09938137254809216,50.03846460459184
2551,Northeast,27.72,76.94,229.75,0,RedRot,images\image_00085.jpg,0.03520311691405443,47.87491250874913,2.2408489001099823,779.6350896860987,0.19539846010623965,0.017617298966403384,0.10028233271159435,48.915318080357146
2551,North,31.99,67.91,288.06,0,RedRot,images\image_00086.jpg,0.054247740454398785,49.37058999700509,1.5426734601177927,807.2495595771941,0.19659443910012625,0.013854666018948338,0.0990243750595063,52.701490752551024
2551,North,26.86,78.0,212.73,0,RedRot,images\image_00087.jpg,0.06016746831295929,48.82671755725191,1.6914926677380409,791.1174527546445,0.1844012647170841,0.013141050196845236,0.09659874495621942,55.44583067602041
2551,Central,34.92,89.03,250.09,0,RedRot,images\image_00088.jpg,-0.007731671245241066,48.70214505102546,1.7660621321708059,37.0970932094811,0.42466490538181606,0.06274655577514279,0.07760906836623324,17.54852917729592
2551,East,32.07,71.69,195.98,0,RedRot,images\image_00089.jpg,0.07185843211430937,48.565859918589965,1.723680995969595,786.719730941704,0.16173470946358154,0.012063933843954796,0.09209129732881303,60.0146484375
2551,Central,31.4,88.67,282.49,0,RedRot,images\image_00090.jpg,0.13161670489365174,69.57433201564666,-6.945153534987693,15.934116752082003,0.38163376423615725,0.02898060708642742,0.07819428058248937,11.99886399872449
2551,South,34.02,88.93,161.88,0,RedRot,images\image_00091.jpg,0.070091335261952,49.007389261475446,1.5779760029717618,805.4628243113389,0.17333511083389164,0.01262107336415004,0.09431181301318795,58.77461336096939
2551,North,25.61,70.77,103.45,0,RedRot,images\image_00092.jpg,0.06260596221839518,66.18124202806122,-5.158858235012762,110.53155028827675,0.40241011367676754,0.035162738565549564,0.09344741437351745,19.769411670918366
2551,Central,27.99,86.25,207.51,0,RedRot,images\image_00093.jpg,0.085303954483723,50.77854,0.8921631199999929,580.7916599935938,0.2218922761698865,0.017648175898269856,0.104264201370354,48.42743542729592
2551,South,28.87,84.98,117.33,0,RedRot,images\image_00094.jpg,0.08682158114794433,51.03953525576931,0.7881965704115437,584.7908392056374,0.22013759015851253,0.017362826389403584,0.10457948321744719,47.19756457270408
2551,Central,34.16,64.61,141.02,0,Mosaic,images\image_00095.jpg,-0.06983035066293211,23.689434040348125,11.876090616240054,50.69959167544785,0.33052796386489613,0.024221500065458396,0.052443882223874444,3.276775147928994
2551,North,30.27,86.0,170.93,0,RedRot,images\image_00096.jpg,0.062443084519769154,66.43122209821429,-5.257407282366077,106.96985105701472,0.4052257918952406,0.035225821562511916,0.0930289705721262,20.724848533163264
2551,North,31.7,81.0,171.0,0,RedRot,images\image_00097.jpg,-0.045975323193224414,30.78547945265091,8.817507382881084,148.31080829863177,0.4466361625218769,0.03293564508466566,0.04612998581920683,14.255677039529015
2551,Northeast,20.0,68.7,156.9,0,RedRot,images\image_00098.jpg,0.07019264005964425,37.76713670548278,6.119744174551181,63.574392169947735,0.2490412242925347,0.02017214165944644,0.05718033258602209,28.890933333333333
2551,Northeast,22.4,50.6,159.5,0,RedRot,images\image_00099.jpg,0.09006978891815307,57.71400536234566,-1.894524178110792,20.2584558582481,0.4165460723496654,0.02914476454039141,0.04910074750942687,5.116622636262514
2551,East,26.48,77.62,296.88,0,RedRot,images\image_00100.jpg,0.08723977159645803,50.95779545182047,0.8184485612085777,582.6808336002562,0.22037662295072424,0.017446292324508696,0.10420163139018536,47.44150589923469
2551,South,29.07,76.58,189.01,0,RedRot,images\image_00101.jpg,0.07727409167461308,54.53562678234326,-0.5680714082017984,574.051369314542,0.2141813141786496,0.017501680795302208,0.09904888599497709,42.989576690051024
2551,East,26.01,82.08,144.52,0,RedRot,images\image_00102.jpg,0.07748952028011807,51.316222546997935,0.7246086818554858,489.31580317104414,0.2521994509064194,0.018895915371412202,0.10591963467823913,40.2604830994898
2551,Central,25.74,63.32,207.44,0,RedRot,images\image_00103.jpg,0.07520394085936885,54.673182393474896,-0.5972536181368969,522.2036555092889,0.22209377195220117,0.018225274821357152,0.09774927443271429,41.10411352040816
2551,Central,33.66,86.69,139.0,0,RedRot,images\image_00104.jpg,0.07956210900523898,54.246785857774206,-0.4780776014463706,613.8531189942345,0.20529079833044658,0.01646273098634337,0.09957255955552098,43.797632334183675
2551,North,32.27,89.74,119.08,0,RedRot,images\image_00105.jpg,0.08124054537991525,54.010090857923934,-0.4069844295248111,649.4679692504805,0.1953752997851051,0.015575408683846713,0.10054392156880312,44.07206632653061
2551,Northeast,32.99,88.12,287.85,0,RedRot,images\image_00106.jpg,0.04881333920832008,50.55856885147324,1.1882948987773028,704.4766375720692,0.23289157442895927,0.017690482799833217,0.10351037582936526,39.503248565051024
2551,Northeast,27.79,84.23,202.47,0,RedRot,images\image_00107.jpg,0.0369702042049553,47.89206387321407,2.2150785268339472,588.2518818065342,0.21965616197932783,0.02053227298684874,0.10084789189091085,41.21083785076531
2551,Central,31.33,68.53,253.34,0,RedRot,images\image_00108.jpg,0.034091333914315645,48.15434012843339,2.157757459939578,527.2358063741192,0.22203970993525932,0.0217456174482914,0.10071140848425297,40.38753587372449
2551,Central,29.32,89.59,245.41,0,RedRot,images\image_00109.jpg,0.027145414699297085,48.31802544203536,2.190253704296337,428.36735265855225,0.2254553205892909,0.022551896157179917,0.10006386869635714,37.246791294642854
2551,Northeast,27.68,81.27,280.01,0,RedRot,images\image_00110.jpg,0.04193336058148525,48.506919446444286,2.0117748940084725,791.6010169762974,0.17854153047657775,0.01572255684886571,0.10157544895582417,46.6486965880102
2551,Northeast,34.52,65.82,191.8,0,RedRot,images\image_00111.jpg,0.06037107401398898,49.02482988418073,1.6461055129568973,820.5778747597694,0.18374002875520482,0.013073844854523536,0.09716530230907314,54.29727359693877
2551,South,26.7,86.8,179.8,0,RedRot,images\image_00112.jpg,-0.040836261079497026,23.01861290153701,11.651570013796453,181.6683337900795,0.20469587953189533,0.01783205508989279,0.06622617577270033,22.72005212919587
2551,Central,26.6,80.5,159.5,0,RedRot,images\image_00113.jpg,-0.0772344914126372,28.016766482777623,9.901858019399086,92.17069885850374,0.27539433934273205,0.0194471542350357,0.061564722357525165,11.591431556948798
2551,Central,36.3,58.4,117.1,0,RedRot,images\image_00114.jpg,0.017668518282284836,32.62685682901154,7.76838870239372,29.589498543584355,0.3717343157147612,0.02380310319712512,0.05332317074597249,8.347879955947137
2551,Central,28.7,75.0,141.9,0,RedRot,images\image_00115.jpg,0.09842636773952575,24.863850943554073,10.378774613674658,128.63282264983454,0.2729620034846171,0.02511923186686513,0.06007314335837501,11.917345347426789
2551,South,30.3,60.53,277.15,0,RedRot,images\image_00116.jpg,0.10108315823162474,83.38734544344375,-12.181753404060455,640.7796726959518,0.1675655054895981,0.014048995730600549,0.08852787302259331,55.875428898208156
2551,South,29.95,73.62,161.22,0,RedRot,images\image_00117.jpg,0.10108315823162474,83.38734544344375,-12.181753404060455,640.7796726959518,0.1675655054895981,0.014048995730600549,0.08852787302259331,55.875428898208156
2551,North,25.65,64.94,170.73,0,RedRot,images\image_00118.jpg,-0.037000355841493394,40.6296666470692,5.463249694279492,90.72498803713275,0.23324774942879545,0.016458050706499232,0.06291555089570976,27.050609988562716
2551,East,27.19,75.26,116.67,0,RedRot,images\image_00119.jpg,-0.037000355841493394,40.6296666470692,5.463249694279492,90.72498803713275,0.23324774942879545,0.016458050706499232,0.06291555089570976,27.050609988562716
2551,North,26.04,73.62,292.1,0,RedRot,images\image_00120.jpg,-0.1106607317482698,39.045805633478075,6.07372077969488,132.6224136280984,0.26827006804902176,0.021260777643573342,0.057138425205671146,7.339878002287457
2551,North,25.55,65.48,165.81,0,RedRot,images\image_00121.jpg,0.05702130979394718,59.877300001993504,-2.6442463299643224,199.70467648942986,0.3727046262247297,0.03298395738730307,0.09722206918169947,21.451590401785715
2551,South,27.95,77.69,209.94,0,RedRot,images\image_00122.jpg,0.05545752062217526,59.56473477210565,-2.5080531643674315,185.99067104420243,0.3643350793689334,0.0325566875455226,0.09757649956439313,22.711953922193878
2551,East,27.09,76.3,231.85,0,RedRot,images\image_00123.jpg,0.01880884431451308,47.41556175154955,2.5203913676207987,165.60369955156952,0.3259200100436672,0.02488388853299168,0.09064357288624769,27.539959343112244
2551,South,26.8,63.31,278.51,0,RedRot,images\image_00124.jpg,0.009217568857024464,46.3108143283343,3.044980564843915,163.36026585522097,0.32449311188432994,0.02345486610552361,0.08803639329248239,27.443399234693878
2551,Northeast,30.86,78.67,257.64,0,RedRot,images\image_00125.jpg,-0.006972472180725705,45.887030545818725,3.493508948422627,195.73983023702755,0.28568873603521205,0.022462883402383324,0.08197232290935777,27.697504783163264
2551,South,33.81,77.26,169.12,0,RedRot,images\image_00126.jpg,0.032247659539837145,57.51942454656105,-1.3933826515952736,46.334761370916084,0.38160121923237555,0.030860850849198717,0.08874436728306392,16.206851881377553
2551,Central,29.2,68.11,108.57,0,RedRot,images\image_00127.jpg,0.03379640049182147,58.505114758021094,-1.7769108048016982,36.031049807815506,0.3860851151139739,0.031246020910971967,0.08871281149947714,16.100127551020407
2551,East,24.7,65.3,112.6,0,RedRot,images\image_00128.jpg,0.040549192517513086,33.463453975776346,7.509328532021033,39.2170733783637,0.3735018485368282,0.028954665150968423,0.05591255380587892,11.048379765395895
2551,North,18.5,84.0,158.3,0,RedRot,images\image_00129.jpg,-0.04551484043567661,13.810731099296902,15.258600436108171,192.9296739679935,0.22531385782590377,0.030829873213126757,0.07673616889224191,21.427290941685122
2551,North,24.8,53.0,168.7,0,RedRot,images\image_00130.jpg,0.027120121256565915,29.73706971265242,8.958476021528954,100.29372642416962,0.2146419605527805,0.014838721228833045,0.0602354766843239,19.499890829694323
